Transaction_ID,Customer_ID,Account_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Merchant_ID,Location_ID,Device_ID,Payment_Method,Status,Fraud_Flag
TXN03859,CUST0030,ACC0030,2023-08-11,6628.23,Debit,MERCH082,LOC039,DEV131,UPI,Success,0
TXN03860,CUST0479,ACC0479,2024-06-27,12969.9,Debit,MERCH072,LOC037,DEV092,Card,Failed,0
TXN03861,CUST0080,ACC0080,2024-12-03,46236.13,Debit,MERCH076,LOC017,DEV146,Card,Failed,0
TXN03862,CUST0213,ACC0213,2023-09-26,16839.36,Debit,MERCH094,LOC033,DEV030,Card,Success,0
TXN03863,CUST0089,ACC0089,2024-04-04,36270.57,Credit,MERCH085,LOC010,DEV113,UPI,Success,0
TXN03864,CUST0374,ACC0374,2023-04-20,26477.73,Debit,MERCH021,LOC014,DEV154,UPI,Success,0
TXN03865,CUST0495,ACC0495,2023-08-02,19737.21,Credit,MERCH014,LOC030,DEV105,UPI,Failed,0
TXN03866,CUST0471,ACC0471,2023-10-05,35539.08,Debit,MERCH050,LOC022,DEV170,Card,Success,0
TXN03867,CUST0188,ACC0188,2023-04-12,4084.41,Credit,MERCH016,LOC002,DEV090,NetBanking,Success,0
TXN03868,CUST0004,ACC0004,2023-05-20,35382.11,Debit,MERCH084,LOC019,DEV174,UPI,Success,0
TXN03869,CUST0326,ACC0326,2023-12-13,29403.74,Debit,MERCH100,LOC027,DEV126,UPI,Failed,0
TXN03870,CUST0247,ACC0247,2023-10-07,9168.89,Debit,MERCH028,LOC049,DEV059,NetBanking,Success,0
TXN03871,CUST0420,ACC0420,2024-10-16,49739.24,Debit,MERCH067,LOC014,DEV156,Card,Success,0
TXN03872,CUST0215,ACC0215,2024-08-15,9395.99,Debit,MERCH049,LOC001,DEV126,Card,Success,1
TXN03873,CUST0226,ACC0226,2023-06-19,3432.23,Debit,MERCH073,LOC043,DEV098,UPI,Failed,0
TXN03874,CUST0498,ACC0498,2023-12-18,10867.98,Debit,MERCH061,LOC016,DEV029,Card,Success,0
TXN03875,CUST0497,ACC0497,2023-01-27,17837.01,Debit,MERCH029,LOC002,DEV171,UPI,Success,0
TXN03876,CUST0415,ACC0415,2024-08-04,49407.77,Credit,MERCH060,LOC029,DEV059,UPI,Success,0
TXN03877,CUST0054,ACC0054,2023-05-14,30634.42,Debit,MERCH067,LOC022,DEV014,UPI,Success,0
TXN03878,CUST0458,ACC0458,2023-06-13,34233.97,Debit,MERCH053,LOC035,DEV184,Card,Success,0
TXN03879,CUST0010,ACC0010,2023-01-01,30394.4,Debit,MERCH084,LOC041,DEV123,Card,Success,1
TXN03880,CUST0044,ACC0044,2023-06-10,47191.18,Debit,MERCH077,LOC042,DEV180,UPI,Success,0
TXN03881,CUST0166,ACC0166,2024-08-06,20705.66,Debit,MERCH042,LOC040,DEV200,UPI,Success,0
TXN03882,CUST0458,ACC0458,2024-09-30,25828.91,Debit,MERCH058,LOC040,DEV008,Card,Success,0
TXN03883,CUST0102,ACC0102,2023-06-21,9870.78,Debit,MERCH001,LOC039,DEV073,NetBanking,Failed,0
TXN03884,CUST0481,ACC0481,2023-03-10,23269.61,Debit,MERCH029,LOC002,DEV013,UPI,Success,0
TXN03885,CUST0228,ACC0228,2024-06-09,31282.41,Credit,MERCH063,LOC021,DEV088,Card,Success,0
TXN03886,CUST0350,ACC0350,2024-07-08,16937.32,Debit,MERCH006,LOC019,DEV159,UPI,Success,0
TXN03887,CUST0425,ACC0425,2024-03-24,8839.98,Credit,MERCH080,LOC019,DEV174,UPI,Failed,0
TXN03888,CUST0202,ACC0202,2023-05-12,22293.39,Credit,MERCH016,LOC019,DEV197,NetBanking,Success,0
TXN03889,CUST0354,ACC0354,2023-05-18,2016.04,Debit,MERCH088,LOC045,DEV067,UPI,Success,0
TXN03890,CUST0465,ACC0465,2024-02-15,7354.52,Credit,MERCH038,LOC039,DEV052,Card,Success,0
TXN03891,CUST0440,ACC0440,2024-08-10,45217.38,Credit,MERCH058,LOC017,DEV009,UPI,Failed,0
TXN03892,CUST0227,ACC0227,2024-07-23,44725.62,Credit,MERCH058,LOC018,DEV159,NetBanking,Success,0
TXN03893,CUST0039,ACC0039,2023-03-30,2777.34,Credit,MERCH038,LOC006,DEV130,Card,Success,0
TXN03894,CUST0230,ACC0230,2024-10-01,11845.7,Credit,MERCH061,LOC004,DEV019,NetBanking,Success,0
TXN03895,CUST0496,ACC0496,2023-06-13,13973.05,Debit,MERCH095,LOC018,DEV092,UPI,Failed,0
TXN03896,CUST0347,ACC0347,2024-11-17,29901.92,Debit,MERCH057,LOC035,DEV004,UPI,Success,0
TXN03897,CUST0139,ACC0139,2024-03-26,187.01,Credit,MERCH009,LOC033,DEV115,UPI,Success,0
TXN03898,CUST0192,ACC0192,2024-02-08,39329.09,Credit,MERCH100,LOC050,DEV057,UPI,Success,0
TXN03899,CUST0343,ACC0343,2023-06-12,23507.67,Debit,MERCH016,LOC010,DEV094,UPI,Failed,0
TXN03900,CUST0200,ACC0200,2024-05-10,49511.73,Debit,MERCH071,LOC050,DEV088,UPI,Success,1
TXN03901,CUST0235,ACC0235,2024-11-06,25322.07,Debit,MERCH019,LOC046,DEV079,NetBanking,Success,0
TXN03902,CUST0093,ACC0093,2023-12-15,38790.88,Debit,MERCH093,LOC001,DEV086,Card,Success,0
TXN03903,CUST0470,ACC0470,2024-05-17,40569.32,Credit,MERCH027,LOC002,DEV052,UPI,Success,0
TXN03904,CUST0462,ACC0462,2023-10-03,3705.08,Credit,MERCH017,LOC038,DEV132,UPI,Success,0
TXN03905,CUST0166,ACC0166,2024-03-20,36627.2,Debit,MERCH093,LOC029,DEV008,NetBanking,Failed,0
TXN03906,CUST0378,ACC0378,2024-05-25,40073.34,Debit,MERCH049,LOC007,DEV072,Card,Success,0
TXN03907,CUST0404,ACC0404,2023-09-03,12413.65,Debit,MERCH094,LOC038,DEV021,Card,Success,0
TXN03908,CUST0374,ACC0374,2024-11-07,24435.63,Debit,MERCH057,LOC006,DEV170,Card,Success,0
TXN03909,CUST0373,ACC0373,2024-10-14,41304.98,Debit,MERCH056,LOC012,DEV021,Card,Failed,0
TXN03910,CUST0465,ACC0465,2024-01-02,44607.15,Debit,MERCH033,LOC024,DEV129,Card,Success,0
TXN03911,CUST0224,ACC0224,2024-03-15,6140.86,Debit,MERCH040,LOC005,DEV071,UPI,Failed,0
TXN03912,CUST0088,ACC0088,2024-05-15,25319.93,Debit,MERCH094,LOC039,DEV129,UPI,Success,0
TXN03913,CUST0257,ACC0257,2024-04-26,8697.39,Debit,MERCH021,LOC009,DEV053,UPI,Success,0
TXN03914,CUST0366,ACC0366,2023-08-13,28833.28,Debit,MERCH004,LOC001,DEV119,NetBanking,Success,0
TXN03915,CUST0358,ACC0358,2023-05-06,10620.51,Debit,MERCH066,LOC017,DEV200,UPI,Success,0
TXN03916,CUST0180,ACC0180,2024-03-05,22696.3,Debit,MERCH086,LOC018,DEV029,Card,Success,0
TXN03917,CUST0376,ACC0376,2024-04-20,32512.68,Credit,MERCH054,LOC036,DEV151,Card,Success,0
TXN03918,CUST0429,ACC0429,2023-08-25,28857.68,Credit,MERCH084,LOC026,DEV126,UPI,Success,0
TXN03919,CUST0472,ACC0472,2024-11-14,47308.21,Debit,MERCH093,LOC028,DEV099,Card,Failed,0
TXN03920,CUST0206,ACC0206,2023-09-15,24058.86,Debit,MERCH065,LOC043,DEV189,Card,Success,0
TXN03921,CUST0476,ACC0476,2023-12-17,42500.92,Credit,MERCH042,LOC012,DEV019,UPI,Success,0
TXN03922,CUST0252,ACC0252,2024-01-08,3148.05,Credit,MERCH065,LOC032,DEV037,NetBanking,Success,0
TXN03923,CUST0240,ACC0240,2024-01-05,14989.36,Debit,MERCH010,LOC044,DEV180,Card,Success,1
TXN03924,CUST0284,ACC0284,2024-01-06,34632.47,Debit,MERCH087,LOC015,DEV166,Card,Failed,0
TXN03925,CUST0270,ACC0270,2024-03-18,39266.85,Debit,MERCH062,LOC009,DEV079,Card,Success,0
TXN03926,CUST0213,ACC0213,2024-03-18,10148.35,Debit,MERCH012,LOC017,DEV064,UPI,Success,0
TXN03927,CUST0029,ACC0029,2023-07-18,4493.65,Debit,MERCH011,LOC007,DEV029,UPI,Success,0
TXN03928,CUST0411,ACC0411,2024-06-04,13179.11,Credit,MERCH069,LOC021,DEV088,UPI,Success,0
TXN03929,CUST0268,ACC0268,2024-05-25,16023.14,Debit,MERCH051,LOC007,DEV088,UPI,Success,0
TXN03930,CUST0039,ACC0039,2023-10-11,9683.22,Credit,MERCH091,LOC034,DEV055,NetBanking,Success,0
TXN03931,CUST0163,ACC0163,2023-03-16,46876.09,Debit,MERCH092,LOC006,DEV169,NetBanking,Failed,0
TXN03932,CUST0124,ACC0124,2023-12-03,17487.42,Credit,MERCH032,LOC043,DEV053,Card,Failed,0
TXN03933,CUST0414,ACC0414,2024-07-09,35616.81,Debit,MERCH086,LOC017,DEV018,NetBanking,Failed,0
TXN03934,CUST0238,ACC0238,2024-10-31,26717.54,Debit,MERCH006,LOC045,DEV032,UPI,Failed,0
TXN03935,CUST0308,ACC0308,2024-09-21,37511.11,Credit,MERCH055,LOC039,DEV079,UPI,Success,0
TXN03936,CUST0325,ACC0325,2024-04-26,21074.21,Debit,MERCH088,LOC035,DEV073,UPI,Failed,0
TXN03937,CUST0071,ACC0071,2024-03-17,26284.27,Debit,MERCH076,LOC030,DEV049,Card,Failed,0
TXN03938,CUST0223,ACC0223,2024-05-07,28251.24,Debit,MERCH001,LOC009,DEV168,NetBanking,Success,0
TXN03939,CUST0477,ACC0477,2024-05-21,40668.85,Debit,MERCH095,LOC044,DEV033,NetBanking,Success,0
TXN03940,CUST0429,ACC0429,2023-01-10,9434.24,Debit,MERCH016,LOC050,DEV094,Card,Success,0
TXN03941,CUST0327,ACC0327,2023-03-19,28627.95,Debit,MERCH022,LOC020,DEV186,Card,Failed,0
TXN03942,CUST0139,ACC0139,2024-03-03,34446.97,Debit,MERCH055,LOC027,DEV056,UPI,Success,0
TXN03943,CUST0324,ACC0324,2023-08-30,30101.2,Debit,MERCH094,LOC009,DEV099,Card,Success,0
TXN03944,CUST0066,ACC0066,2023-11-27,12067.09,Debit,MERCH007,LOC042,DEV127,NetBanking,Success,1
TXN03945,CUST0161,ACC0161,2023-11-17,47222.77,Debit,MERCH021,LOC004,DEV037,NetBanking,Success,0
TXN03946,CUST0453,ACC0453,2023-10-17,26484.52,Debit,MERCH048,LOC001,DEV195,UPI,Success,0
TXN03947,CUST0489,ACC0489,2024-09-06,10657.29,Debit,MERCH082,LOC037,DEV156,UPI,Success,0
TXN03948,CUST0406,ACC0406,2024-04-21,1270.95,Debit,MERCH026,LOC006,DEV007,Card,Success,0
TXN03949,CUST0465,ACC0465,2024-09-26,650.63,Debit,MERCH043,LOC045,DEV177,Card,Success,0
TXN03950,CUST0124,ACC0124,2023-05-13,37836.72,Credit,MERCH046,LOC022,DEV066,Card,Success,0
TXN03951,CUST0226,ACC0226,2024-02-12,3290.34,Credit,MERCH029,LOC022,DEV083,UPI,Success,0
TXN03952,CUST0159,ACC0159,2024-07-24,46341.27,Credit,MERCH050,LOC027,DEV110,Card,Success,0
TXN03953,CUST0055,ACC0055,2023-12-14,44571.2,Debit,MERCH023,LOC030,DEV182,UPI,Success,0
TXN03954,CUST0027,ACC0027,2023-05-23,48087.89,Debit,MERCH033,LOC015,DEV163,Card,Success,0
TXN03955,CUST0128,ACC0128,2024-08-06,2574.43,Credit,MERCH037,LOC029,DEV122,UPI,Success,0
TXN03956,CUST0097,ACC0097,2023-08-09,35257.55,Debit,MERCH078,LOC003,DEV057,NetBanking,Success,0
TXN03957,CUST0231,ACC0231,2023-04-25,34448.36,Debit,MERCH045,LOC039,DEV063,UPI,Failed,0
TXN03958,CUST0291,ACC0291,2024-12-14,39386.24,Credit,MERCH024,LOC006,DEV190,Card,Success,0
TXN03959,CUST0046,ACC0046,2024-03-07,47023.6,Debit,MERCH091,LOC026,DEV168,UPI,Success,0
TXN03960,CUST0370,ACC0370,2024-11-20,16293.87,Debit,MERCH033,LOC013,DEV101,UPI,Success,0
TXN03961,CUST0129,ACC0129,2023-08-09,19645.18,Debit,MERCH096,LOC050,DEV145,Card,Success,0
TXN03962,CUST0414,ACC0414,2024-03-04,29432.56,Debit,MERCH091,LOC001,DEV162,Card,Success,0
TXN03963,CUST0029,ACC0029,2024-04-19,31481.1,Credit,MERCH092,LOC033,DEV062,UPI,Failed,0
TXN03964,CUST0164,ACC0164,2023-06-10,23117.69,Credit,MERCH014,LOC004,DEV155,UPI,Success,0
TXN03965,CUST0469,ACC0469,2023-08-12,9458.33,Debit,MERCH076,LOC003,DEV016,Card,Success,1
TXN03966,CUST0341,ACC0341,2024-03-09,10624.73,Debit,MERCH083,LOC031,DEV115,UPI,Failed,0
TXN03967,CUST0453,ACC0453,2023-12-05,14220.13,Credit,MERCH071,LOC043,DEV080,Card,Success,0
TXN03968,CUST0494,ACC0494,2024-04-18,32728.41,Debit,MERCH082,LOC014,DEV057,UPI,Success,0
TXN03969,CUST0095,ACC0095,2024-12-29,14387.75,Debit,MERCH068,LOC019,DEV198,Card,Failed,0
TXN03970,CUST0034,ACC0034,2023-12-09,14869.48,Debit,MERCH041,LOC032,DEV053,Card,Success,0
TXN03971,CUST0161,ACC0161,2023-03-11,40890.41,Debit,MERCH064,LOC026,DEV146,NetBanking,Success,0
TXN03972,CUST0346,ACC0346,2024-01-31,17980.82,Debit,MERCH042,LOC027,DEV004,NetBanking,Failed,0
TXN03973,CUST0022,ACC0022,2024-10-17,46081.32,Debit,MERCH096,LOC021,DEV040,UPI,Failed,0
TXN03974,CUST0094,ACC0094,2024-08-06,42158.23,Debit,MERCH073,LOC011,DEV048,Card,Success,0
TXN03975,CUST0498,ACC0498,2023-05-11,16337.08,Debit,MERCH076,LOC041,DEV095,Card,Success,0
TXN03976,CUST0430,ACC0430,2023-07-22,22685.3,Debit,MERCH051,LOC027,DEV012,UPI,Failed,0
TXN03977,CUST0140,ACC0140,2023-03-13,14272.77,Debit,MERCH080,LOC031,DEV012,Card,Success,0
TXN03978,CUST0280,ACC0280,2023-03-21,11072.93,Debit,MERCH019,LOC008,DEV005,Card,Success,0
TXN03979,CUST0318,ACC0318,2023-07-25,18117.1,Debit,MERCH022,LOC039,DEV164,UPI,Success,0
TXN03980,CUST0190,ACC0190,2023-02-03,4393.11,Credit,MERCH004,LOC030,DEV111,Card,Success,0
TXN03981,CUST0347,ACC0347,2024-10-23,33397.36,Debit,MERCH060,LOC035,DEV055,Card,Success,0
TXN03982,CUST0338,ACC0338,2024-11-03,14738.2,Credit,MERCH088,LOC040,DEV007,Card,Failed,0
TXN03983,CUST0026,ACC0026,2024-03-24,25313.7,Debit,MERCH056,LOC026,DEV097,Card,Failed,0
TXN03984,CUST0312,ACC0312,2023-11-13,34407.26,Credit,MERCH073,LOC041,DEV080,UPI,Success,0
TXN03985,CUST0108,ACC0108,2024-06-14,20453.31,Debit,MERCH043,LOC038,DEV047,UPI,Success,0
TXN03986,CUST0172,ACC0172,2024-10-10,21387.32,Credit,MERCH073,LOC049,DEV038,NetBanking,Success,0
TXN03987,CUST0108,ACC0108,2023-05-27,16403.35,Credit,MERCH039,LOC046,DEV106,UPI,Success,0
TXN03988,CUST0472,ACC0472,2024-07-07,41010.88,Debit,MERCH008,LOC047,DEV175,NetBanking,Failed,0
TXN03989,CUST0139,ACC0139,2024-04-23,8882.94,Debit,MERCH056,LOC027,DEV102,UPI,Success,0
TXN03990,CUST0054,ACC0054,2023-02-17,17704.23,Credit,MERCH049,LOC033,DEV102,Card,Success,0
TXN03991,CUST0087,ACC0087,2024-05-29,40697.09,Credit,MERCH033,LOC039,DEV066,Card,Success,0
TXN03992,CUST0456,ACC0456,2023-01-20,37707.88,Debit,MERCH055,LOC040,DEV182,NetBanking,Success,0
TXN03993,CUST0166,ACC0166,2024-03-03,40010.1,Debit,MERCH072,LOC035,DEV059,UPI,Success,0
TXN03994,CUST0357,ACC0357,2024-11-02,11805.0,Debit,MERCH075,LOC048,DEV049,UPI,Success,0
TXN03995,CUST0138,ACC0138,2024-04-25,21070.36,Debit,MERCH064,LOC039,DEV064,UPI,Success,0
TXN03996,CUST0324,ACC0324,2024-09-16,27574.17,Debit,MERCH004,LOC005,DEV099,UPI,Success,0
TXN03997,CUST0111,ACC0111,2023-04-09,25083.65,Debit,MERCH020,LOC016,DEV149,Card,Success,1
TXN03998,CUST0051,ACC0051,2024-01-08,7637.53,Debit,MERCH051,LOC041,DEV195,UPI,Success,0
TXN03999,CUST0352,ACC0352,2023-08-11,33960.52,Debit,MERCH063,LOC003,DEV047,Card,Success,0
TXN04000,CUST0126,ACC0126,2023-05-06,27485.74,Credit,MERCH015,LOC012,DEV160,Card,Success,1
TXN04001,CUST0179,ACC0179,2024-09-10,957.48,Debit,MERCH063,LOC041,DEV082,UPI,Failed,0
TXN04002,CUST0205,ACC0205,2024-08-12,34889.52,Debit,MERCH084,LOC038,DEV164,UPI,Success,0
TXN04003,CUST0385,ACC0385,2023-03-23,47563.31,Debit,MERCH023,LOC019,DEV080,Card,Success,0
TXN04004,CUST0272,ACC0272,2023-09-02,12896.07,Credit,MERCH010,LOC021,DEV073,UPI,Success,0
TXN04005,CUST0369,ACC0369,2024-05-19,15257.03,Debit,MERCH081,LOC004,DEV184,NetBanking,Success,0
TXN04006,CUST0354,ACC0354,2024-07-19,22637.19,Credit,MERCH024,LOC003,DEV066,UPI,Success,0
TXN04007,CUST0028,ACC0028,2023-02-17,31181.07,Debit,MERCH092,LOC037,DEV165,NetBanking,Success,0
TXN04008,CUST0059,ACC0059,2023-07-03,41876.91,Debit,MERCH086,LOC044,DEV004,UPI,Failed,0
TXN04009,CUST0013,ACC0013,2024-01-19,43062.99,Debit,MERCH070,LOC015,DEV036,UPI,Success,0
TXN04010,CUST0350,ACC0350,2023-12-25,9385.77,Credit,MERCH084,LOC003,DEV042,Card,Success,0
TXN04011,CUST0046,ACC0046,2023-08-14,5629.57,Credit,MERCH022,LOC034,DEV191,Card,Success,0
TXN04012,CUST0111,ACC0111,2023-06-21,44532.34,Debit,MERCH011,LOC026,DEV115,Card,Success,0
TXN04013,CUST0259,ACC0259,2023-04-24,5691.34,Credit,MERCH095,LOC009,DEV154,Card,Failed,0
TXN04014,CUST0004,ACC0004,2023-07-03,16026.94,Debit,MERCH033,LOC049,DEV044,Card,Failed,0
TXN04015,CUST0222,ACC0222,2024-03-29,11731.4,Debit,MERCH074,LOC020,DEV022,UPI,Success,0
TXN04016,CUST0248,ACC0248,2024-12-03,40355.64,Debit,MERCH087,LOC001,DEV093,Card,Success,0
TXN04017,CUST0406,ACC0406,2023-07-22,3926.3,Debit,MERCH044,LOC002,DEV115,NetBanking,Success,0
TXN04018,CUST0166,ACC0166,2023-11-24,181.31,Debit,MERCH053,LOC032,DEV115,Card,Success,0
TXN04019,CUST0032,ACC0032,2023-08-27,39094.37,Debit,MERCH058,LOC040,DEV126,NetBanking,Failed,0
TXN04020,CUST0026,ACC0026,2023-01-08,27978.67,Debit,MERCH051,LOC018,DEV169,UPI,Failed,0
TXN04021,CUST0151,ACC0151,2023-02-11,17020.14,Debit,MERCH001,LOC006,DEV128,NetBanking,Success,0
TXN04022,CUST0463,ACC0463,2023-06-17,22121.21,Credit,MERCH018,LOC036,DEV048,Card,Success,0
TXN04023,CUST0290,ACC0290,2023-01-27,5934.35,Debit,MERCH014,LOC006,DEV193,NetBanking,Success,1
TXN04024,CUST0081,ACC0081,2023-03-06,41329.53,Debit,MERCH026,LOC025,DEV137,Card,Failed,0
TXN04025,CUST0016,ACC0016,2023-03-16,44295.46,Debit,MERCH039,LOC003,DEV103,NetBanking,Success,1
TXN04026,CUST0162,ACC0162,2023-03-07,3353.86,Debit,MERCH010,LOC047,DEV023,Card,Failed,0
TXN04027,CUST0236,ACC0236,2023-02-20,33431.25,Debit,MERCH073,LOC028,DEV131,Card,Failed,0
TXN04028,CUST0285,ACC0285,2024-02-20,47608.82,Debit,MERCH058,LOC048,DEV170,UPI,Success,0
TXN04029,CUST0310,ACC0310,2023-01-26,15429.88,Debit,MERCH085,LOC034,DEV031,Card,Success,0
TXN04030,CUST0296,ACC0296,2023-03-05,45700.0,Debit,MERCH064,LOC045,DEV103,UPI,Success,0
TXN04031,CUST0238,ACC0238,2024-03-25,20833.84,Debit,MERCH052,LOC048,DEV008,UPI,Success,0
TXN04032,CUST0050,ACC0050,2024-05-10,1998.58,Debit,MERCH055,LOC020,DEV085,UPI,Failed,0
TXN04033,CUST0039,ACC0039,2024-05-09,43506.58,Debit,MERCH086,LOC014,DEV143,Card,Success,0
TXN04034,CUST0003,ACC0003,2023-09-15,35213.23,Debit,MERCH021,LOC029,DEV118,Card,Success,0
TXN04035,CUST0337,ACC0337,2023-05-20,16163.64,Debit,MERCH046,LOC041,DEV151,UPI,Success,0
TXN04036,CUST0330,ACC0330,2024-12-07,9170.18,Credit,MERCH065,LOC032,DEV045,Card,Success,0
TXN04037,CUST0235,ACC0235,2023-06-25,30988.99,Debit,MERCH088,LOC041,DEV005,UPI,Success,0
TXN04038,CUST0084,ACC0084,2024-12-17,45062.02,Debit,MERCH086,LOC028,DEV051,UPI,Failed,0
TXN04039,CUST0366,ACC0366,2024-09-12,40005.51,Credit,MERCH035,LOC009,DEV174,Card,Success,0
TXN04040,CUST0233,ACC0233,2023-09-12,29297.53,Debit,MERCH087,LOC023,DEV034,UPI,Failed,0
TXN04041,CUST0364,ACC0364,2023-09-03,30160.38,Credit,MERCH052,LOC011,DEV040,NetBanking,Failed,0
TXN04042,CUST0243,ACC0243,2023-09-12,16707.84,Debit,MERCH050,LOC041,DEV041,UPI,Success,0
TXN04043,CUST0029,ACC0029,2023-04-17,20580.02,Debit,MERCH015,LOC017,DEV177,UPI,Success,0
TXN04044,CUST0450,ACC0450,2023-05-17,4638.72,Debit,MERCH044,LOC012,DEV107,Card,Success,0
TXN04045,CUST0109,ACC0109,2024-02-15,8607.8,Credit,MERCH025,LOC024,DEV118,NetBanking,Success,0
TXN04046,CUST0017,ACC0017,2023-10-18,13833.1,Debit,MERCH084,LOC020,DEV053,Card,Success,0
TXN04047,CUST0139,ACC0139,2023-10-25,46704.07,Debit,MERCH034,LOC037,DEV068,UPI,Success,0
TXN04048,CUST0151,ACC0151,2024-08-04,16655.87,Debit,MERCH069,LOC046,DEV077,Card,Success,0
TXN04049,CUST0092,ACC0092,2024-10-02,38425.36,Debit,MERCH010,LOC011,DEV160,Card,Success,0
TXN04050,CUST0057,ACC0057,2023-05-06,48936.19,Debit,MERCH083,LOC040,DEV045,Card,Failed,0
TXN04051,CUST0462,ACC0462,2023-09-15,33048.35,Debit,MERCH023,LOC017,DEV113,Card,Failed,0
TXN04052,CUST0373,ACC0373,2023-07-29,16194.27,Credit,MERCH073,LOC008,DEV093,NetBanking,Success,0
TXN04053,CUST0123,ACC0123,2023-01-03,3104.71,Debit,MERCH084,LOC005,DEV136,Card,Success,0
TXN04054,CUST0113,ACC0113,2023-10-12,24031.35,Debit,MERCH060,LOC036,DEV044,NetBanking,Success,0
TXN04055,CUST0134,ACC0134,2023-11-29,37020.5,Debit,MERCH052,LOC020,DEV062,UPI,Success,0
TXN04056,CUST0381,ACC0381,2024-05-04,26776.88,Debit,MERCH007,LOC041,DEV019,Card,Success,0
TXN04057,CUST0472,ACC0472,2023-10-03,31613.62,Credit,MERCH095,LOC048,DEV152,UPI,Failed,0
TXN04058,CUST0200,ACC0200,2023-04-27,36283.42,Credit,MERCH040,LOC039,DEV027,Card,Success,0
TXN04059,CUST0452,ACC0452,2023-05-31,39959.03,Credit,MERCH002,LOC028,DEV020,UPI,Success,0
TXN04060,CUST0435,ACC0435,2023-09-30,21916.65,Debit,MERCH022,LOC021,DEV001,Card,Success,0
TXN04061,CUST0072,ACC0072,2023-07-15,4115.76,Debit,MERCH024,LOC031,DEV043,UPI,Success,0
TXN04062,CUST0286,ACC0286,2024-09-27,27079.62,Debit,MERCH023,LOC004,DEV142,NetBanking,Success,0
TXN04063,CUST0201,ACC0201,2023-03-23,13250.46,Debit,MERCH060,LOC040,DEV102,NetBanking,Success,0
TXN04064,CUST0391,ACC0391,2024-01-25,30913.43,Debit,MERCH008,LOC042,DEV018,Card,Success,1
TXN04065,CUST0147,ACC0147,2023-03-28,13949.32,Debit,MERCH083,LOC031,DEV058,Card,Success,0
TXN04066,CUST0432,ACC0432,2024-05-15,8520.52,Credit,MERCH046,LOC038,DEV095,NetBanking,Success,0
TXN04067,CUST0087,ACC0087,2024-06-15,35246.3,Debit,MERCH042,LOC043,DEV121,Card,Failed,0
TXN04068,CUST0358,ACC0358,2024-03-23,10706.34,Debit,MERCH041,LOC032,DEV123,Card,Success,1
TXN04069,CUST0295,ACC0295,2024-04-25,33020.87,Debit,MERCH057,LOC028,DEV005,NetBanking,Failed,0
TXN04070,CUST0241,ACC0241,2023-11-16,36008.55,Debit,MERCH078,LOC018,DEV187,UPI,Success,0
TXN04071,CUST0345,ACC0345,2024-07-02,5213.67,Debit,MERCH031,LOC022,DEV112,UPI,Success,0
TXN04072,CUST0380,ACC0380,2023-01-27,43734.9,Debit,MERCH080,LOC041,DEV099,NetBanking,Failed,0
TXN04073,CUST0218,ACC0218,2023-01-16,42737.0,Debit,MERCH060,LOC026,DEV005,Card,Success,0
TXN04074,CUST0465,ACC0465,2024-05-12,16366.34,Debit,MERCH065,LOC019,DEV034,UPI,Success,0
TXN04075,CUST0200,ACC0200,2023-06-19,33181.12,Debit,MERCH068,LOC002,DEV034,Card,Success,0
TXN04076,CUST0438,ACC0438,2023-10-12,17294.36,Debit,MERCH078,LOC041,DEV060,Card,Success,0
TXN04077,CUST0165,ACC0165,2024-02-20,18706.38,Debit,MERCH061,LOC050,DEV117,Card,Success,0
TXN04078,CUST0392,ACC0392,2024-08-27,16576.05,Credit,MERCH042,LOC030,DEV058,Card,Success,0
TXN04079,CUST0249,ACC0249,2023-09-16,28028.53,Debit,MERCH022,LOC022,DEV191,Card,Success,0
TXN04080,CUST0283,ACC0283,2023-10-25,20994.47,Debit,MERCH042,LOC050,DEV044,NetBanking,Success,0
TXN04081,CUST0437,ACC0437,2023-06-11,42603.3,Debit,MERCH098,LOC028,DEV084,NetBanking,Success,0
TXN04082,CUST0450,ACC0450,2023-06-15,10490.83,Credit,MERCH033,LOC044,DEV150,NetBanking,Failed,0
TXN04083,CUST0487,ACC0487,2024-07-31,30847.2,Debit,MERCH044,LOC018,DEV010,UPI,Success,0
TXN04084,CUST0225,ACC0225,2023-01-01,2989.56,Debit,MERCH011,LOC009,DEV073,Card,Success,0
TXN04085,CUST0074,ACC0074,2024-02-29,28233.38,Credit,MERCH089,LOC035,DEV088,Card,Success,0
TXN04086,CUST0036,ACC0036,2024-12-25,49659.87,Credit,MERCH091,LOC016,DEV086,NetBanking,Failed,0
TXN04087,CUST0083,ACC0083,2024-09-21,14251.8,Debit,MERCH096,LOC011,DEV006,UPI,Success,0
TXN04088,CUST0139,ACC0139,2023-03-02,25580.55,Debit,MERCH032,LOC014,DEV068,UPI,Failed,0
TXN04089,CUST0454,ACC0454,2024-02-22,3857.67,Credit,MERCH025,LOC029,DEV037,NetBanking,Failed,0
TXN04090,CUST0267,ACC0267,2023-07-03,32552.81,Debit,MERCH006,LOC019,DEV027,Card,Success,0
TXN04091,CUST0365,ACC0365,2024-09-19,3344.54,Credit,MERCH026,LOC048,DEV174,UPI,Success,0
TXN04092,CUST0119,ACC0119,2023-03-04,25254.94,Debit,MERCH084,LOC020,DEV064,Card,Success,0
TXN04093,CUST0215,ACC0215,2024-10-30,40226.8,Debit,MERCH081,LOC039,DEV051,Card,Success,0
